date,AAVE,ADA,APT,AR,ARB,AVAX,BTC,DOT,DYDX,ETH,FIL,GALA,JUP,LDO,LINK,POL,NEAR,OKB,ONDO,OP,RENDER,SOL,TAO,TIA,GRAM,TRX,UNI,ZEC,INJ,XLM,LTC,RON,XRP,GLM,BCH,ICP,ETHFI,PENDLE,ONT,BNB,CFG,FET,GT,RAY
2025-04-11,516.14,4.07,3.38,0.0792,0.0882,30.46,14551.48,13.81,0.0141,49.24,547.98,0.00273669,1.13,0.7453,1.6,0.0424,39.37,4.14,0.3277,1.28,0.00203339,10.23,229.67,3.92,1.09,0.00417825,28.66,4385.91,8.53,0.2436,77.79,0.501,2.0787,0.2647,336.1,4.877,0.475,3.07,0.1456,588.4,0.06992,0.6,22.469,2.158
2025-04-18,549.46,4.29,3.29,0.0792,0.091,31.2,14903.06,13.73,0.0136,42.09,559.92,0.00289831,1.15,0.7698,1.6,0.0441,39.04,4.29,0.3494,1.04,0.00176645,10.88,220.97,4.15,1.11,0.0042873,26.88,4231.13,9.68,0.2841,85.39,0.5611,2.252,0.2769,345.5,5.026,0.5615,3.287,0.158,599.5,0.07589,0.7454,22.507,2.931
2025-04-25,605.66,4.5,3.58,0.0852,0.1003,33.76,15155.26,14.89,0.012,44.08,636.8,0.00279954,1.3,0.7679,1.65,0.047,38.29,4.52,0.347,0.9909,0.00178765,11.59,219.25,3.85,1.1,0.00416881,30.16,4458.05,9.28,0.2654,85.05,0.5397,2.156,0.2611,356.2,4.605,0.518,3.2,0.1397,588.9,0.07234,0.6726,22.166,2.614
2025-05-02,582.98,4.41,3.77,0.0808,0.0738,35.16,15176.61,12.55,0.0114,45.55,588.3,0.00278747,1.23,0.762,1.82,0.048,35.77,4.21,0.3704,0.9774,0.00171456,10.6,226.44,4.08,1.11,0.0039345,28.42,4412.01,13.16,0.3064,100.12,0.6881,2.367,0.2899,408.4,5.763,1.0554,3.826,0.1691,651.6,0.09723,0.8463,21.435,3.1
2025-05-09,576.47,4.74,3.98,0.0844,0.0782,33.62,14800.74,12.65,0.0117,45.69,608.93,0.0028034,1.18,0.7541,1.66,0.0441,32.38,4.36,0.4097,1.02,0.00166745,11.67,256.21,4.04,1.14,0.00397959,29.71,4558.34,12.34,0.2925,100.94,0.683,2.428,0.2731,406.5,5.333,1.3908,4.121,0.1568,654.1,0.09341,0.7967,21.886,3.404
2025-05-16,595.31,4.9,4.22,0.0841,0.0827,33.72,15031.11,13.12,0.0112,43.68,608.95,0.00265167,1.26,0.7487,1.61,0.0497,31.74,4.64,0.4209,1.01,0.00173834,11.33,245.64,4.26,1.15,0.00397701,30.59,4174.66,13.1,0.2878,95.6,0.6509,2.3417,0.2641,422.7,5.265,1.165,4.366,0.1425,663.6,0.08415,0.8055,21.81,3.218
2025-05-23,614.15,4.91,4.33,0.0841,0.0894,33.03,14783.23,14.14,0.0108,44.23,648.62,0.00255321,1.24,0.705,1.64,0.0466,33.87,4.73,0.4603,0.9818,0.0017416,12.35,239.59,4.53,1.22,0.00397456,33.36,4244.03,12.14,0.2674,88.39,0.6015,2.1792,0.2352,403.4,4.937,1.1518,3.993,0.1313,654.5,0.07639,0.7581,21.172,2.538
2025-05-30,675.84,4.76,4.36,0.0795,0.0796,33.1,14452.5,12.87,0.0109,45.32,682.15,0.00226019,1.18,0.7435,1.54,0.0471,33.09,4.26,0.4102,1.09,0.00170146,12.21,223.01,4.6,1.23,0.00395954,32.95,4326.75,13.27,0.2677,87.18,0.5455,2.267,0.2322,410.8,5.556,1.152,4.061,0.1373,652.0,0.08149,0.762,19.281,2.262
2025-06-06,693.45,4.1,4.43,0.0866,0.087,33.25,14519.87,13.64,0.0116,46.89,696.98,0.00221961,1.19,0.702,1.53,0.047,33.76,4.32,0.4447,1.07,0.00172119,12.95,228.06,4.59,1.26,0.00445811,34.05,4403.22,11.44,0.2587,86.3,0.4886,2.1655,0.2292,460.4,5.516,1.0742,3.675,0.1278,647.5,0.07421,0.6926,18.261,2.143
2025-06-13,689.02,4.29,4.2,0.081,0.0939,36.7,15770.43,14.44,0.0113,49.47,713.13,0.00201554,1.08,0.7446,1.6,0.0485,33.7,4.36,0.4437,1.09,0.00168915,12.09,221.53,4.87,1.33,0.00411782,34.66,4729.71,9.71,0.2289,80.21,0.4042,2.0172,0.2051,454.9,4.555,0.8325,3.203,0.1069,607.8,0.06274,0.5701,16.711,1.849
2025-06-20,684.12,4.06,4.2,0.0834,0.0925,37.26,16495.42,12.46,0.0108,50.8,768.16,0.00191982,1.11,0.7524,1.68,0.0499,29.41,4.33,0.4284,1.24,0.00150727,13.59,223.38,5.46,1.44,0.0041835,34.08,4847.79,11.44,0.2403,87.96,0.4368,2.2061,0.2283,504.5,5.081,0.9146,3.558,0.121,649.1,0.07269,0.6759,15.915,2.186
2025-06-27,621.27,3.98,4.54,0.0793,0.0999,37.1,16618.34,10.91,0.0104,47.09,753.32,0.00189536,1.13,0.7365,1.81,0.0537,29.72,4.45,0.4194,1.3,0.00155799,11.06,229.32,5.11,1.33,0.00401688,36.8,4957.41,10.64,0.2505,87.35,0.4819,2.2709,0.2269,491.5,4.837,0.9489,3.394,0.121,662.9,0.07433,0.6743,15.74,2.162
2025-07-04,614.93,4.04,5.02,0.0848,0.1074,38.32,17810.75,11.1,0.0104,50.12,836.61,0.00175472,1.12,0.7866,1.83,0.0566,29.11,4.84,0.4204,1.34,0.0014327,11.52,228.61,5.11,1.3,0.00400669,38.1,5258.9,12.41,0.4706,94.62,0.525,2.8361,0.2609,508.0,5.456,1.1667,3.945,0.1474,691.1,0.10598,0.7246,15.255,2.776
2025-07-11,646.65,3.96,5.0,0.0815,0.1167,37.22,16351.85,11.01,0.0104,55.96,833.38,0.00173379,1.05,0.8041,1.85,0.0631,29.62,4.97,0.43,1.34,0.00127278,12.26,244.39,5.74,1.24,0.00418565,39.54,5285.39,14.99,0.4625,116.59,0.5959,3.454,0.2886,548.0,5.977,1.3678,4.707,0.1634,751.1,0.18327,0.8121,15.744,2.911
2025-07-18,701.19,3.92,4.97,0.0835,0.1151,33.44,14841.46,11.69,0.0104,53.46,869.45,0.00177514,1.14,0.7571,2.01,0.057,30.38,5.18,0.4466,1.33,0.00131588,13.66,238.54,4.63,1.29,0.00436542,39.43,5347.98,15.42,0.4442,114.78,0.5689,3.2389,0.311,590.0,5.8,1.2673,4.42,0.1522,815.6,0.18312,0.7367,17.518,3.111
2025-07-25,675.53,3.99,4.98,0.0826,0.1192,36.42,14085.36,11.82,0.00921871,55.52,848.58,0.00164065,1.11,0.7712,1.74,0.0542,34.06,5.16,0.4656,1.28,0.00123549,12.61,243.78,4.45,1.32,0.00449766,39.95,5476.79,12.98,0.3994,110.39,0.5013,2.948,0.2358,544.2,5.115,1.0031,3.936,0.1312,748.6,0.2145,0.6328,18.267,2.572
2025-08-01,704.43,4.34,4.63,0.0792,0.1368,34.7,14105.97,10.92,0.00861966,56.22,855.96,0.00158355,1.16,0.8213,1.78,0.0591,33.91,4.85,0.4681,1.22,0.0012553,13.12,238.49,4.51,1.33,0.00446002,40.22,5480.07,14.39,0.4446,123.75,0.5649,3.187,0.2681,570.5,5.631,1.2136,5.524,0.1446,801.9,0.2091,0.7117,17.038,3.421
2025-08-08,755.78,4.34,4.95,0.0746,0.1447,33.86,15215.24,10.59,0.00856755,54.41,782.07,0.00151712,1.13,0.8079,1.66,0.045,35.26,4.6,0.4505,1.14,0.00121818,13.31,230.29,4.92,1.34,0.00423105,31.23,5710.73,15.47,0.4245,120.71,0.5739,3.0877,0.2557,582.0,5.479,1.2462,5.713,0.1428,860.0,0.17955,0.7314,16.81,3.565
2025-08-15,691.05,4.18,4.28,0.0765,0.1437,34.79,15058.0,10.89,0.00876132,55.31,745.0,0.00144879,1.03,0.737,1.65,0.0453,40.67,4.52,0.4677,1.17,0.00111185,14.47,232.74,5.3,1.32,0.00417473,32.07,5996.54,14.34,0.4079,118.19,0.5568,3.0258,0.248,583.2,5.269,1.2503,5.95,0.1398,867.3,0.18269,0.6754,17.7,3.607
2025-08-22,661.69,4.4,4.76,0.0765,0.1372,36.7,15646.98,11.16,0.00862655,51.71,786.25,0.00148728,0.9467,0.7139,1.7,0.0444,40.54,4.69,0.461,1.21,0.0011441,13.16,239.53,5.63,1.37,0.00450292,33.14,6117.5,12.71,0.3528,108.89,0.5134,2.7757,0.2345,544.2,4.75,1.0959,4.668,0.1492,861.9,0.19303,0.624,17.431,3.455
2025-08-29,681.01,4.48,4.59,0.0804,0.1342,34.26,15335.25,11.95,0.00785525,49.46,818.17,0.00150126,0.9116,0.6914,1.67,0.0413,41.11,4.75,0.4757,1.2,0.00115075,13.22,228.32,5.58,1.4,0.00468176,33.35,6582.82,13.03,0.3616,114.9,0.4719,2.877,0.2344,603.2,4.827,1.1655,4.626,0.1359,874.8,0.17145,0.6306,16.883,3.219
2025-09-05,675.55,4.66,4.41,0.0817,0.1311,36.25,15314.23,12.14,0.00787391,48.29,828.05,0.00144024,0.8552,0.7202,1.45,0.0419,43.31,4.39,0.4605,1.22,0.00114357,13.43,252.94,5.46,1.47,0.00468285,32.23,5969.24,14.08,0.3896,115.1,0.51,3.0279,0.2438,601.6,4.852,1.451,4.947,0.1404,924.5,0.17517,0.6547,16.884,3.407
2025-09-12,640.56,5.07,4.06,0.0889,0.1456,32.38,15573.71,12.8,0.00822662,48.15,812.78,0.00139532,0.7813,0.7493,1.37,0.0356,41.73,4.63,0.4226,1.27,0.00111659,14.28,252.94,6.15,1.48,0.00460053,35.43,6342.44,13.57,0.3797,114.0,0.5336,2.9701,0.2371,593.6,4.702,1.4946,5.079,0.1358,1056.8,0.17363,0.6411,17.224,3.014
2025-09-19,594.32,4.64,3.76,0.0829,0.1545,32.63,15633.97,13.23,0.00833748,41.77,789.34,0.00138381,0.855,0.7497,1.35,0.0369,36.84,4.66,0.4492,1.33,0.00094144,13.35,284.65,6.74,1.44,0.0046974,34.71,6211.43,12.11,0.3676,106.88,0.4581,2.8674,0.2217,556.4,4.292,1.5671,4.617,0.1177,975.8,0.1411,0.5672,16.82,2.701
2025-09-26,602.81,4.81,3.56,0.0923,0.1522,31.66,15757.62,12.31,0.00811883,44.13,792.54,0.00141433,0.7858,0.8028,1.32,0.0357,36.43,4.28,0.447,1.36,0.00088051,12.09,253.32,6.12,1.53,0.00461725,33.66,6242.31,12.69,0.3962,118.85,0.483,2.9697,0.2223,594.2,4.525,1.8438,4.75,0.1277,1158.4,0.14792,0.598,16.545,2.862
2025-10-03,572.21,5.14,3.76,0.0891,0.1583,30.86,16081.39,11.97,0.00726082,38.16,747.46,0.00127742,0.8198,0.8234,1.29,0.037,36.8,4.36,0.456,1.35,0.00088378,10.4,260.27,6.07,1.52,0.00443259,30.65,6091.69,9.55,0.3415,98.98,0.3919,2.5282,0.1872,540.7,3.5,1.211,3.683,0.1002,1302.5,0.11245,0.3937,16.954,2.085
2025-10-10,563.27,5.24,3.97,0.0879,0.162,29.37,15165.96,11.66,0.00730168,36.64,827.34,0.00130402,0.9001,0.7934,1.31,0.0372,35.25,4.11,0.4328,1.44,0.00089911,10.59,249.26,6.97,1.56,0.00452085,31.8,6163.12,8.55,0.3179,93.33,0.3847,2.3908,0.179,472.7,3.069,1.092,3.263,0.09574,1119.1,0.11327,0.2998,16.665,1.858
2025-10-17,576.11,5.15,4.01,0.0774,0.1495,29.15,13955.97,10.91,0.00751608,34.62,868.25,0.00125228,0.7954,0.8197,1.31,0.0385,34.42,4.4,0.4377,1.32,0.00083047,10.36,252.27,6.18,1.5,0.00459046,30.81,6022.27,9.02,0.3304,100.02,0.3759,2.6461,0.1866,559.4,3.293,1.0734,3.317,0.09555,1133.8,0.11365,0.2749,15.973,1.894
2025-10-24,616.4,5.0,3.78,0.0795,0.1567,29.53,13620.39,10.89,0.00811011,35.83,888.76,0.00129543,0.8315,0.8169,1.35,0.0387,35.34,4.55,0.4281,1.25,0.00089257,11.9,281.1,6.38,1.46,0.00497983,30.35,6308.49,7.83,0.3047,99.42,0.3305,2.5267,0.1854,536.9,4.282,0.97,3.026,0.08721,1080.4,0.10127,0.2448,15.52,1.658
2025-10-31,658.25,4.98,3.58,0.0846,0.1729,28.88,13868.54,11.0,0.00842067,35.78,894.59,0.00122712,0.8452,0.815,1.31,0.041,32.91,4.55,0.4091,1.37,0.00091823,11.33,263.33,6.08,1.55,0.00421439,29.66,6041.73,7.6,0.2858,110.31,0.3046,2.3662,0.2112,503.5,7.558,0.9716,2.773,0.08838,994.5,0.10065,0.3275,13.16,1.501
2025-11-07,656.71,5.32,3.96,0.0851,0.1702,29.78,13685.52,10.83,0.00807185,39.39,871.07,0.00121458,0.8584,0.8834,1.29,0.0425,34.4,4.69,0.4056,1.34,0.00087075,11.73,245.8,5.34,1.49,0.00414381,29.95,5978.24,6.48,0.254,95.79,0.2483,2.2149,0.2187,483.4,4.788,0.8845,2.262,0.07631,923.3,0.08583,0.2725,12.19,1.266
2025-11-14,621.56,5.47,3.75,0.0936,0.1909,30.8,13824.27,10.26,0.00813499,35.86,857.46,0.00107557,0.8312,0.9385,1.4,0.0438,34.79,5.02,0.4034,1.2,0.00080855,12.12,234.4,5.29,1.46,0.00418874,31.15,6226.48,5.36,0.2473,83.09,0.1929,2.0491,0.1958,539.3,4.05,0.6942,2.215,0.07235,850.2,0.08129,0.2891,10.99,1.057
2025-11-21,621.99,5.94,3.75,0.0959,0.2139,32.43,13386.84,11.54,0.007933,34.99,831.84,0.00103417,0.8091,0.9154,1.41,0.0454,33.1,4.82,0.3921,1.17,0.00080058,11.48,247.32,4.55,1.52,0.00454467,30.91,6010.01,5.73,0.248,82.38,0.1682,2.155,0.2497,540.8,3.828,0.8036,2.677,0.07075,893.8,0.07947,0.2583,9.92,1.072
2025-11-28,621.96,5.6,3.75,0.0958,0.2162,33.41,13193.27,11.17,0.00750037,34.41,879.6,0.00095697,0.8272,0.9295,1.42,0.0455,33.25,4.83,0.4256,1.23,0.00072848,12.46,237.81,4.61,1.57,0.00450942,32.48,6112.72,5.43,0.2373,81.43,0.1707,2.0442,0.228,598.5,3.427,0.7932,2.399,0.06812,890.5,0.07136,0.2339,10.41,1.119
2025-12-05,563.24,4.92,3.64,0.0962,0.1988,34.12,14557.45,12.03,0.00687709,36.02,832.61,0.0009215,0.7854,0.9088,1.42,0.0461,32.69,4.94,0.4344,1.18,0.00072671,11.31,220.21,4.94,1.51,0.00461811,32.71,5913.15,5.16,0.2291,78.96,0.1709,1.9784,0.2081,558.3,3.066,0.8046,2.118,0.06537,886.8,0.07309,0.2383,10.17,1.029
2025-12-12,563.32,5.1,3.9,0.0967,0.2034,36.12,15299.77,11.48,0.00682981,36.45,905.54,0.0009295,0.8272,0.9311,1.44,0.0512,33.91,4.66,0.4343,1.11,0.00075202,10.67,207.93,5.18,1.5,0.00468538,32.37,6049.9,4.557,0.2165,76.79,0.1439,1.9223,0.2027,591.1,3.057,0.7152,1.874,0.05328,848.8,0.06998,0.2038,10.36,0.904
2025-12-19,536.55,5.11,3.87,0.0984,0.2162,39.12,14078.08,12.24,0.00628648,38.29,852.69,0.00092082,0.8116,0.9159,1.39,0.0569,33.39,4.51,0.4519,1.17,0.0007462,10.26,205.39,5.15,1.48,0.00478338,31.45,6119.4,4.759,0.2203,78.73,0.1324,1.8654,0.2032,622.4,3.04,0.7075,1.903,0.06296,860.5,0.07259,0.2187,10.28,0.935
2025-12-26,549.66,4.87,3.85,0.0984,0.2139,42.33,13464.86,12.09,0.00627955,40.45,815.74,0.0009345,0.814,0.8561,1.42,0.0559,32.33,4.71,0.4268,1.2,0.0006865,9.3,206.05,5.23,1.42,0.00474335,30.98,6199.6,5.184,0.233,82.26,0.1444,2.0909,0.2373,639.1,3.27,0.7881,2.225,0.0636,889.2,0.07989,0.2623,10.34,1.127
2026-01-02,166.92,0.3904,1.79,3.736,0.2068,13.807,90875.0,2.08,0.2017,3118.1,1.479,0.007087,0.2131,0.6368,13.209,0.1628,1.695,112.1,0.3997,0.3185,2.505,138.43,,0.5519,,0.29935,5.478,394.38,5.207,0.22543,80.54,0.135,2.0895,0.2988,654.9,3.174,0.7464,2.119,0.06345,908.8,0.07631,0.289,10.51,1.197
2026-01-09,174.44,0.3923,1.824,4.097,0.2162,13.568,95113.9,2.163,0.193,3334.01,1.537,0.007587,0.2205,0.6054,13.779,0.1444,1.72,113.82,0.372,0.342,2.172,142.0,,0.564,,0.31961,5.338,394.64,5.203,0.22471,74.87,0.1646,2.0509,0.2467,592.8,4.054,0.7396,2.108,0.06564,950.4,0.07881,0.2731,10.31,1.063
2026-01-16,153.33,0.3524,1.532,3.455,0.1734,11.853,88456.1,1.887,0.1655,2926.95,1.283,0.006083,0.1957,0.5126,11.965,0.1215,1.49,102.93,0.3343,0.2988,1.962,125.59,,0.4478,,0.29812,4.815,360.3,4.447,0.20777,69.51,0.141,1.8879,0.2202,582.2,3.372,0.6017,1.966,0.05785,877.4,0.06987,0.2256,10.22,0.945
2026-01-23,124.05,0.2894,1.244,2.508,0.1363,9.858,77600.9,1.499,0.1313,2315.85,1.039,0.004693,0.1722,0.4069,9.537,0.1028,1.171,86.8,0.2764,0.2272,1.501,101.69,,0.3623,,0.28453,3.831,291.09,3.508,0.17386,58.41,0.1094,1.5946,0.2099,522.3,2.649,0.4826,1.567,0.05036,749.5,0.05459,0.1854,9.62,0.703
2026-01-30,113.2,0.2727,1.073,1.953,0.1178,9.176,71181.5,1.357,0.1091,2108.61,0.947,0.004156,0.1632,0.3584,8.888,0.0966,1.056,76.03,0.2597,0.1929,1.38,87.78,,0.3351,,0.27918,3.508,243.26,3.217,0.16178,54.9,0.0954,1.4404,0.1951,530.8,2.45,0.4648,1.189,0.04623,643.6,0.04807,0.1649,8.2,0.61
2026-02-06,126.65,0.2843,0.927,2.006,0.1152,9.387,69094.9,1.368,0.1082,2011.64,0.97,0.004127,0.1624,0.3435,8.867,0.10591,1.058,79.19,0.2808,0.1894,1.43,87.41,,0.3422,,0.28074,3.509,296.88,3.141,0.17302,55.08,0.10068,1.5235,0.1907,558.1,2.433,0.4808,1.258,0.04586,621.6,0.05438,0.1711,7.03,0.624
2026-02-13,118.52,0.2718,0.8342,1.975,0.0945,8.886,67691.3,1.321,0.0952,1954.05,0.9304,0.003672,0.1511,0.3125,8.71,0.10587,1.016,77.94,0.2616,0.1236,1.41,83.49,,0.3152,,0.28955,3.475,246.41,3.568,0.15445,53.32,0.09933,1.3936,0.1629,569.6,2.12,0.4467,1.196,0.04234,616.0,0.05119,0.1598,7.16,0.619
2026-02-20,115.07,0.2801,0.9401,1.555,0.1005,9.133,66841.6,1.551,0.09263,1993.34,0.9774,0.003567,0.1668,0.3035,8.916,0.10633,1.153,76.71,0.2589,0.1228,1.376,85.67,,0.3211,,0.28162,3.783,220.45,3.048,0.15795,54.25,0.10229,1.3785,0.1341,447.3,2.427,0.5009,1.287,0.04353,626.4,0.04815,0.1557,7.13,0.588
2026-02-27,106.45,0.2495,0.9308,1.568,0.09479,8.869,67209.0,1.453,0.0795,1943.06,0.9356,0.003227,0.1613,0.2827,8.568,0.09456,1.215,97.14,0.2455,0.1148,1.355,82.06,,0.3146,,0.28867,3.695,196.88,2.805,0.14891,52.69,0.08829,1.3457,0.1236,447.1,2.437,0.5163,1.182,0.03929,615.9,0.04704,0.1418,6.88,0.563
2026-03-06,112.85,0.2638,0.9189,1.838,0.1013,9.715,71478.1,1.418,0.0898,2093.84,0.885,0.003429,0.1594,0.3008,9.153,0.09599,1.336,95.96,0.2642,0.1253,1.848,87.91,,0.348,,0.2988,3.955,227.18,3.05,0.16712,55.1,0.09627,1.4157,0.1325,462.6,2.659,0.5419,1.271,0.04297,659.6,0.06024,0.1981,6.96,0.628
2026-03-13,107.37,0.2556,0.9303,1.683,0.09364,9.098,68843.9,1.433,0.08147,2083.2,0.8755,0.003099,0.1528,0.286,8.794,0.09317,1.286,84.7,0.2485,0.1163,1.643,87.58,,0.3165,,0.31482,3.481,219.91,2.985,0.15912,54.24,0.09004,1.3919,0.1287,468.6,2.4,0.5599,1.189,0.04043,629.9,0.06167,0.2119,7.21,0.582
2026-03-20,95.53,0.2415,0.9193,1.687,0.08867,8.659,66526.2,1.255,0.09133,1993.08,0.8039,0.002775,0.1423,0.3023,8.425,0.09212,1.16,84.43,0.2628,0.1015,1.667,81.82,,0.2921,,0.31801,3.359,214.75,2.802,0.16562,53.52,0.08513,1.3258,0.1263,459.3,2.221,0.4568,1.121,0.05869,609.8,0.0548,0.2357,6.59,0.561
2026-03-27,91.61,0.2436,0.8366,1.634,0.09106,8.874,67304.4,1.231,0.09813,2053.84,0.8247,0.00284,0.1589,0.3088,8.595,0.09041,1.248,82.34,0.2506,0.107,1.842,79.6,,0.2841,,0.31882,3.097,241.45,2.771,0.15867,53.22,0.08197,1.2964,0.1248,421.3,2.266,0.4434,0.992,0.09335,593.0,0.05048,0.2294,6.5,0.618
2026-04-03,89.19,0.2384,0.821,1.666,0.11072,8.963,70887.0,1.228,0.09217,2186.65,0.8607,0.002923,0.1593,0.3127,8.715,0.08244,1.336,83.2,0.2452,0.1076,1.878,81.6,,0.2935,,0.32265,3.03,361.66,2.893,0.15058,53.57,0.08618,1.3237,0.1246,422.4,2.425,0.4075,1.053,0.08259,591.8,0.05193,0.2346,6.54,0.623
2026-04-10,91.96,0.2487,0.9377,2.109,0.12785,9.28,75851.1,1.276,0.14683,2330.45,0.9324,0.003233,0.1773,0.3814,9.287,0.09086,1.365,83.9,0.2587,0.125,1.793,86.36,,0.3902,,0.33431,3.322,324.71,3.26,0.17175,55.46,0.09658,1.4313,0.1296,442.9,2.483,0.473,1.309,0.07622,625.7,0.06035,0.2185,6.54,0.633
2026-04-17,95.98,0.253,0.9924,1.99,0.13087,9.485,78045.0,1.267,0.16168,2348.23,0.9474,0.003411,0.1804,0.4325,9.495,0.09225,1.39,84.69,0.2697,0.1266,1.814,86.55,,0.3599,,0.32381,3.278,355.34,3.653,0.1713,56.06,0.1012,1.4293,0.1364,452.2,2.447,0.4473,1.308,0.07198,632.0,0.061,0.2104,7.1,0.751
2026-04-24,92.67,0.2507,0.9946,2.08,0.11783,9.113,78668.9,1.21,0.14385,2328.31,0.9245,0.003109,0.1777,0.366,9.154,0.09669,1.274,85.69,0.2774,0.122,1.813,84.14,,0.3488,,0.3383,3.246,403.96,3.776,0.15919,55.35,0.09424,1.3957,0.1386,446.5,2.353,0.4152,1.576,0.06882,619.9,0.0608,0.2086,7.36,0.811
2026-05-01,99.13,0.2815,1.1242,2.503,0.14304,10.154,81413.4,1.373,0.17101,2347.78,1.1785,0.004075,0.2488,0.4138,10.62,0.10311,1.58,88.67,0.417,0.163,2.034,94.54,,0.4403,,0.35058,4.021,596.35,4.227,0.16762,59.07,0.11205,1.4445,0.1475,456.6,3.416,0.4635,1.981,0.06534,655.4,0.0669,0.2384,7.3,0.878
2026-05-08,90.54,0.2552,0.9409,2.18,0.11946,9.297,78041.8,1.273,0.14066,2186.28,0.9646,0.003413,0.1979,0.3565,9.715,0.09214,1.525,83.5,0.3521,0.1316,1.831,86.45,,0.3902,,0.35747,3.555,515.43,4.721,0.15102,56.0,0.09155,1.4131,0.1349,412.2,2.609,0.3885,1.853,0.05817,652.3,0.06432,0.1954,7.52,0.7
2026-05-15,85.86,0.243,0.9501,2.062,0.10584,9.237,76377.7,1.262,0.14408,2095.97,0.9548,0.00321,0.2028,0.3421,9.431,0.09055,2.439,82.39,0.4432,0.1262,1.977,85.31,,0.4167,,0.36525,3.392,660.31,5.15,0.14673,52.81,0.08741,1.3485,0.1416,349.0,2.561,0.3692,1.817,0.05768,655.5,0.05498,0.2123,7.15,0.755
2026-05-22,81.76,0.2338,0.9222,2.212,0.10117,8.885,73651.9,1.173,0.18277,2010.54,0.9366,0.003045,0.1823,0.3219,9.095,0.09039,2.315,91.9,0.3602,0.1173,2.028,81.89,,0.3939,,0.34884,2.991,552.57,6.368,0.24503,51.96,0.07762,1.3306,0.1333,299.5,2.647,0.3685,1.342,0.05156,720.9,0.05141,0.2657,7.01,0.716
2026-05-29,63.05,0.1622,0.6716,1.984,0.08184,6.703,62099.2,0.963,0.13642,1630.0,0.7649,0.002578,0.1548,0.2662,7.724,0.07909,2.024,71.33,0.3488,0.0958,1.679,64.98,,0.3166,,0.32796,2.513,424.47,5.33,0.20316,42.09,0.06482,1.1336,0.1106,224.2,2.366,0.3008,1.256,0.04622,591.4,0.04542,0.215,7.15,0.588
2026-06-05,65.58,0.167,0.651,1.978,0.08241,6.53,64024.7,0.9575,0.11648,1662.97,0.7606,0.002585,0.1681,0.2585,7.841,0.07528,2.07,73.77,0.3486,0.10588,1.731,67.43,,0.3342,,0.31845,2.495,422.55,5.03,0.18184,44.04,0.05893,1.135,0.1089,201.6,2.432,0.3097,1.297,0.04762,608.3,0.0443,0.1994,6.43,0.624
2026-06-12,75.1,0.1624,0.6564,2.02,0.08438,6.329,64225.7,0.9705,0.126,1730.8,0.8145,0.002671,0.2224,0.282,7.986,0.08003,2.204,76.31,0.3416,0.10322,1.695,74.15,,0.3763,1.695,0.32677,3.115,453.67,5.005,0.21629,45.92,0.06143,1.1498,0.1078,199.7,2.289,0.3476,1.461,0.04641,589.9,0.04833,0.1891,6.8,0.621
2026-06-19,89.11,0.1445,0.5835,1.835,0.07396,6.322,59895.7,0.8109,0.15901,1580.7,0.7222,0.002278,0.2127,0.2446,7.316,0.07171,1.866,77.83,0.3086,0.10162,1.547,72.08,,0.3746,1.552,0.32348,2.937,389.7,4.625,0.17083,42.92,0.0573,1.0524,0.0982,193.2,2.165,0.3419,1.245,0.04282,554.5,0.04244,0.1725,6.68,0.6138
2026-06-26,89.41,0.1892,0.6261,2.01,0.07876,6.925,62741.8,0.8777,0.12816,1774.84,0.7859,0.002313,0.2424,0.2681,7.965,0.07324,1.98,79.84,0.3303,0.10676,1.595,81.35,212.4,0.387,1.776,0.32928,3.146,462.98,4.668,0.20029,45.43,0.06066,1.137,0.1018,237.7,2.196,0.4233,1.415,0.04516,587.3,0.04464,0.1762,6.51,0.7254
2026-07-03,98.69,0.1645,0.6228,1.975,0.0957,6.438,64180.1,0.8454,0.13315,1820.89,0.7755,0.002078,0.204,0.3083,8.071,0.08002,1.899,80.77,0.3275,0.10227,1.552,77.47,212.4,0.4061,1.646,0.33116,3.679,531.45,4.907,0.18991,44.8,0.05528,1.1019,0.1015,245.4,2.248,0.4264,1.548,0.0453,581.2,0.04401,0.1599,6.75,0.6834
2026-07-10,89.66,0.1663,0.5985,1.889,0.08972,6.457,64579.0,0.8247,0.12141,1870.94,0.7246,0.002052,0.1931,0.3568,8.355,0.08094,1.92,80.32,0.3482,0.09412,1.483,76.22,197.6,0.3581,1.439,0.32745,3.519,553.03,5.113,0.19031,47.19,0.05425,1.0979,0.09993,216.3,2.153,0.4482,1.549,0.043,570.2,0.04663,0.1571,6.69,0.6781
2026-07-17,97.8,0.1656,0.6337,1.871,0.08268,6.695,64773.3,0.8247,0.12442,1914.49,0.7457,0.001989,0.1881,0.3824,8.6,0.07697,1.803,84.8,0.3956,0.09365,1.478,75.5,198.2,0.3465,1.521,0.33287,3.952,494.77,4.995,0.18028,47.75,0.05283,1.1047,0.10073,212.3,2.181,0.419,1.529,0.04224,574.0,0.04456,0.1578,6.72,0.6402
2026-07-24,92.27,0.1902,0.5669,1.746,0.08067,6.598,63111.9,0.7936,0.1125,1858.72,0.7196,0.001783,0.1974,0.3209,8.275,0.07311,1.695,86.43,0.3851,0.08526,1.368,73.03,192.7,0.3269,1.415,0.32747,4.216,471.86,4.986,0.17441,44.75,0.04811,1.0802,0.09173,213.3,2.077,0.4017,1.368,0.03748,586.5,0.04211,0.1417,6.7,0.6127
